SN,Average
162425,65
162426,55
162427,35
162428,35
162429,35
162430,35
162431,35
162432,135
162433,85
162434,115
162435,395
162436,85
162437,45
162438,75
162439,45
162440,445
162441,445
162442,35
162443,315
162444,35
162445,155
162446,145
162447,105
162448,325
162449,135
162450,115
162451,155
162452,190
162453,145
162454,190
162455,110
162456,65
162457,190
162458,125
162459,65
162460,95
162461,190
162462,125
162463,125
162464,165
162465,425
162466,75
162467,75
162468,85
162469,155
162470,65
162471,490
162472,345
162473,315
162474,285
162475,285
162476,305
162477,47.5
162478,47.5
162479,27.5
162480,27.5
162481,37.5
162482,29
162483,33
162484,31
162485,67
162486,32.5
162487,22.5
162488,27.5
162489,22.5
162490,22.5
162491,22.5
162492,32.5
162493,17.5
162494,17.5
162495,55
162496,115
162497,115
162498,97.5
162499,87.5
162500,55
162501,47.5
162502,22.5
162503,37.5
162504,110
162505,47.5
162506,37.5
162507,18.5
162508,27.5
162509,27.5
162510,27.5
162511,27.5
162512,97.5
162513,67.5
162514,85
162515,285
162516,37.5
162517,65
162518,65
162519,32.5
162520,425
162521,425
162522,27.5
162523,275
162524,27.5
162525,135
162526,115
162527,95
162528,275
162529,115
162530,85
162531,115
162532,125
162533,95
162534,145
162535,67.5
162536,52.5
162537,145
162538,115
162539,42.5
162540,75
162541,155
162542,115
162543,115
162544,115
162545,345
162546,77.5
162547,77.5
162548,77.5
162549,115
162550,55
162551,415
162552,275
162553,287.5
162554,227.5
162555,227.5
162556,247.5
162557,47.5
162558,47.5
162559,27.5
162560,32.5
162561,35.5
162562,32.5
162563,31
162564,31
162565,66
162566,32.5
162567,22.5
162568,22.5
162569,22.5
162570,22.5
162571,22.5
162572,32.5
162573,12.5
162574,12.5
162575,55
162576,115
162577,115
162578,97.5
162579,155
162580,55
162581,47.5
162582,27.5
162583,32.5
162584,97.5
162585,47.5
162586,47.5
162587,17.5
162588,27.5
162589,27.5
162590,27.5
162591,27.5
162592,105
162593,85
162594,295
162595,37.5
162596,65
162597,65
162598,32.5
162599,425
162600,425
162601,27.5
162602,275
162603,27.5
162604,135
162605,115
162606,95
162607,275
162608,205
162609,85
162610,115
162611,115
162612,95
162613,135
162614,67.5
162615,52.5
162616,145
162617,115
162618,42.5
162619,75
162620,115
162621,115
162622,115
162623,115
162624,345
162625,77.5
162626,77.5
162627,77.5
162628,125
162629,45
162630,405
162631,275
162632,287.5
162633,227.5
162634,227.5
162635,247.5
162636,47.5
162637,47.5
162638,27.5
162639,27.5
162640,37.5
162641,37.5
162642,30
162643,30
162644,71
162645,32.5
162646,27.5
162647,22.5
162648,22.5
162649,22.5
162650,22.5
162651,32.5
162652,12.5
162653,12.5
162654,77.5
162655,62.5
162656,97.5
162657,97.5
162658,155
162659,55
162660,47.5
162661,22.5
162662,32.5
162663,115
162664,47.5
162665,42.5
162666,17.5
162667,27.5
162668,27.5
162669,27.5
162670,27.5
162671,95
162672,85
162673,275
162674,37.5
162675,65
162676,65
162677,32.5
162678,425
162679,425
162680,27.5
162681,275
162682,27.5
162683,135
162684,115
162685,95
162686,275
162687,205
162688,85
162689,115
162690,115
162691,95
162692,145
162693,67.5
162694,42.5
162695,145
162696,115
162697,135
162698,37.5
162699,75
162700,115
162701,115
162702,115
162703,115
162704,345
162705,67.5
162706,67.5
162707,77.5
162708,115
162709,45
162710,395
162711,285
162712,287.5
162713,227.5
162714,227.5
162715,247.5
162716,47.5
162717,47.5
162718,32.5
162719,32.5
162720,37.5
162721,32.5
162722,30
162723,30
162724,71
162725,32.5
162726,27.5
162727,22.5
162728,22.5
162729,22.5
162730,17.5
162731,32.5
162732,12.5
162733,12.5
162734,77.5
162735,67.5
162736,97.5
162737,97.5
162738,97.5
162739,97.5
162740,55
162741,47.5
162742,22.5
162743,27.5
162744,115
162745,47.5
162746,47.5
162747,17.5
162748,27.5
162749,27.5
162750,27.5
162751,27.5
162752,95
162753,85
162754,275
162755,37.5
162756,65
162757,65
162758,32.5
162759,425
162760,425
162761,27.5
162762,275
162763,27.5
162764,135
162765,115
162766,95
162767,275
162768,215
162769,85
162770,115
162771,115
162772,95
162773,145
162774,75
162775,37.5
162776,145
162777,115
162778,135
162779,32.5
162780,75
162781,115
162782,115
162783,115
162784,115
162785,335
162786,67.5
162787,67.5
162788,77.5
162789,115
162790,45
162791,395
162792,275
162793,287.5
162794,227.5
162795,227.5
162796,247.5
162797,47.5
162798,47.5
162799,42.5
162800,42.5
162801,47.5
162802,42.5
162803,31
162804,31
162805,72.5
162806,32.5
162807,27.5
162808,22.5
162809,22.5
162810,22.5
162811,32.5
162812,47.5
162813,12.5
162814,12.5
162815,77.5
162816,65
162817,115
162818,115
162819,97.5
162820,87.5
162821,235
162822,55
162823,47.5
162824,22.5
162825,22.5
162826,115
162827,47.5
162828,47.5
162829,17.5
162830,27.5
162831,27.5
162832,27.5
162833,27.5
162834,95
162835,85
162836,275
162837,47.5
162838,65
162839,45
162840,32.5
162841,425
162842,425
162843,27.5
162844,275
162845,27.5
162846,135
162847,115
162848,95
162849,275
162850,215
162851,85
162852,115
162853,125
162854,95
162855,145
162856,75
162857,37.5
162858,145
162859,115
162860,135
162861,42.5
162862,75
162863,115
162864,115
162865,135
162866,115
162867,345
162868,62.5
162869,62.5
162870,97.5
162871,125
162872,45
162873,395
162874,275
162875,287.5
162876,227.5
162877,227.5
162878,247.5
162879,47.5
162880,47.5
162881,32.5
162882,37.5
162883,42.5
162884,37.5
162885,31
162886,31
162887,70
162888,32.5
162889,22.5
162890,19
162891,19
162892,19
162893,57.5
162894,65
162895,12.5
162896,12.5
162897,77.5
162898,55
162899,97.5
162900,97.5
162901,97.5
162902,67.5
162903,215
162904,55
162905,47.5
162906,22.5
162907,22.5
162908,97.5
162909,47.5
162910,47.5
162911,17.5
162912,27.5
162913,27.5
162914,27.5
162915,27.5
162916,97.5
162917,57.5
162918,85
162919,275
162920,47.5
162921,65
162922,45
162923,32.5
162924,425
162925,425
162926,27.5
162927,275
162928,27.5
162929,135
162930,115
162931,95
162932,275
162933,165
162934,85
162935,115
162936,115
162937,95
162938,145
162939,75
162940,37.5
162941,145
162942,115
162943,125
162944,37.5
162945,75
162946,115
162947,115
162948,135
162949,115
162950,335
162951,65
162952,65
162953,97.5
162954,145
162955,45
162956,415
162957,275
162958,287.5
162959,227.5
162960,227.5
162961,247.5
162962,47.5
162963,47.5
162964,27.5
162965,44.5
162966,44.5
162967,32.5
162968,30
162969,30
162970,70
162971,34
162972,22.5
162973,19
162974,19
162975,17.5
162976,27.5
162977,37.5
162978,12.5
162979,12.5
162980,47.5
162981,55
162982,67.5
162983,67.5
162984,65
162985,195
162986,55
162987,47.5
162988,22.5
162989,27.5
162990,97.5
162991,77.5
162992,47.5
162993,47.5
162994,22.5
162995,27.5
162996,27.5
162997,27.5
162998,27.5
162999,77.5
163000,65
163001,75
163002,325
163003,42.5
163004,65
163005,45
163006,32.5
163007,425
163008,425
163009,27.5
163010,275
163011,27.5
163012,135
163013,115
163014,95
163015,275
163016,225
163017,85
163018,115
163019,115
163020,95
163021,145
163022,75
163023,37.5
163024,145
163025,115
163026,115
163027,37.5
163028,75
163029,115
163030,115
163031,135
163032,115
163033,345
163034,55
163035,65
163036,97.5
163037,125
163038,45
163039,255
163040,287.5
163041,227.5
163042,227.5
163043,247.5
163044,47.5
163045,47.5
163046,27.5
163047,37.5
163048,37.5
163049,32.5
163050,30
163051,30
163052,71
163053,32.5
163054,27.5
163055,19
163056,19
163057,19
163058,22.5
163059,32.5
163060,12.5
163061,12.5
163062,55
163063,55
163064,65
163065,65
163066,87.5
163067,155
163068,55
163069,47.5
163070,22.5
163071,27.5
163072,97.5
163073,67.5
163074,47.5
163075,37.5
163076,17.5
163077,27.5
163078,27.5
163079,27.5
163080,27.5
163081,77.5
163082,67.5
163083,85
163084,325
163085,37.5
163086,65
163087,45
163088,32.5
163089,425
163090,425
163091,27.5
163092,275
163093,27.5
163094,135
163095,115
163096,95
163097,275
163098,225
163099,85
163100,115
163101,115
163102,95
163103,145
163104,75
163105,37.5
163106,145
163107,115
163108,105
163109,35
163110,75
163111,115
163112,115
163113,135
163114,115
163115,345
163116,97.5
163117,97.5
163118,97.5
163119,125
163120,45
163121,255
163122,287.5
163123,227.5
163124,227.5
163125,245
163126,47.5
163127,47.5
163128,27.5
163129,27.5
163130,32.5
163131,27.5
163132,30
163133,30
163134,65
163135,32.5
163136,27.5
163137,19
163138,19
163139,19
163140,27.5
163141,32.5
163142,12.5
163143,12.5
163144,47.5
163145,55
163146,97.5
163147,97.5
163148,67.5
163149,115
163150,47.5
163151,47.5
163152,22.5
163153,27.5
163154,115
163155,62.5
163156,47.5
163157,37.5
163158,17.5
163159,27.5
163160,27.5
163161,27.5
163162,27.5
163163,70
163164,62.5
163165,85
163166,325
163167,37.5
163168,65
163169,45
163170,32.5
163171,425
163172,425
163173,27.5
163174,275
163175,27.5
163176,135
163177,115
163178,95
163179,275
163180,225
163181,85
163182,115
163183,115
163184,95
163185,145
163186,75
163187,37.5
163188,145
163189,115
163190,105
163191,45
163192,75
163193,115
163194,115
163195,125
163196,115
163197,335
163198,115
163199,125
163200,105
163201,105
163202,45
163203,195
163204,287.5
163205,227.5
163206,227.5
163207,247.5
163208,47.5
163209,47.5
163210,27.5
163211,37.5
163212,27.5
163213,30
163214,30
163215,64
163216,32.5
163217,32.5
163218,19
163219,19
163220,19
163221,27.5
163222,37.5
163223,12.5
163224,12.5
163225,55
163226,55
163227,87.5
163228,87.5
163229,67.5
163230,115
163231,47.5
163232,115
163233,47.5
163234,22.5
163235,27.5
163236,97.5
163237,65
163238,47.5
163239,37.5
163240,17.5
163241,27.5
163242,27.5
163243,27.5
163244,27.5
163245,65
163246,65
163247,75
163248,305
163249,42.5
163250,65
163251,45
163252,32.5
163253,425
163254,425
163255,27.5
163256,275
163257,27.5
163258,135
163259,115
163260,95
163261,275
163262,215
163263,85
163264,115
163265,115
163266,95
163267,145
163268,75
163269,37.5
163270,145
163271,115
163272,95
163273,37.5
163274,75
163275,115
163276,115
163277,135
163278,115
163279,345
163280,115
163281,115
163282,125
163283,115
163284,45
163285,195
163286,287.5
163287,222.5
163288,227.5
163289,247.5
163290,47.5
163291,47.5
163292,32.5
163293,37.5
163294,32.5
163295,30
163296,30
163297,64
163298,32.5
163299,27.5
163300,19
163301,19
163302,19
163303,32.5
163304,42.5
163305,12.5
163306,12.5
163307,57.5
163308,55
163309,77.5
163310,77.5
163311,67.5
163312,115
163313,47.5
163314,115
163315,47.5
163316,22.5
163317,22.5
163318,97.5
163319,55
163320,47.5
163321,37.5
163322,17.5
163323,27.5
163324,27.5
163325,27.5
163326,27.5
163327,65
163328,55
163329,85
163330,305
163331,47.5
163332,65
163333,45
163334,32.5
163335,425
163336,425
163337,27.5
163338,275
163339,27.5
163340,135
163341,115
163342,95
163343,275
163344,205
163345,85
163346,115
163347,115
163348,95
163349,145
163350,75
163351,37.5
163352,145
163353,115
163354,77.5
163355,42.5
163356,75
163357,115
163358,115
163359,115
163360,345
163361,87.5
163362,97.5
163363,115
163364,115
163365,45
163366,195
163367,287.5
163368,222.5
163369,227.5
163370,247.5
163371,47.5
163372,47.5
163373,32.5
163374,37.5
163375,37.5
163376,30
163377,30
163378,63.5
163379,32.5
163380,27.5
163381,19
163382,19
163383,19
163384,27.5
163385,32.5
163386,12.5
163387,12.5
163388,55
163389,47.5
163390,77.5
163391,77.5
163392,67.5
163393,115
163394,55
163395,47.5
163396,22.5
163397,27.5
163398,97.5
163399,62.5
163400,47.5
163401,37.5
163402,17.5
163403,27.5
163404,27.5
163405,27.5
163406,27.5
163407,67.5
163408,62.5
163409,75
163410,305
163411,42.5
163412,65
163413,45
163414,32.5
163415,425
163416,425
163417,27.5
163418,275
163419,27.5
163420,135
163421,115
163422,95
163423,275
163424,205
163425,85
163426,115
163427,115
163428,95
163429,145
163430,75
163431,37.5
163432,145
163433,115
163434,77.5
163435,42.5
163436,75
163437,115
163438,115
163439,115
163440,345
163441,97.5
163442,97.5
163443,115
163444,115
163445,47.5
163446,195
163447,287.5
163448,217.5
163449,227.5
163450,247.5
163451,47.5
163452,47.5
163453,37.5
163454,42.5
163455,42.5
163456,30
163457,30
163458,64
163459,32.5
163460,27.5
163461,19
163462,19
163463,19
163464,29
163465,37.5
163466,12.5
163467,12.5
163468,57.5
163469,55
163470,57.5
163471,57.5
163472,65
163473,115
163474,47.5
163475,47.5
163476,22.5
163477,27.5
163478,97.5
163479,62.5
163480,47.5
163481,37.5
163482,17.5
163483,27.5
163484,27.5
163485,27.5
163486,27.5
163487,65
163488,65
163489,75
163490,305
163491,47.5
163492,65
163493,45
163494,32.5
163495,425
163496,425
163497,27.5
163498,275
163499,27.5
163500,135
163501,115
163502,95
163503,275
163504,205
163505,85
163506,115
163507,115
163508,95
163509,145
163510,75
163511,37.5
163512,145
163513,115
163514,77.5
163515,42.5
163516,75
163517,115
163518,115
163519,115
163520,345
163521,77.5
163522,97.5
163523,115
163524,115
163525,45
163526,195
163527,287.5
163528,222.5
163529,227.5
163530,247.5
163531,47.5
163532,47.5
163533,37.5
163534,42.5
163535,42.5
163536,37.5
163537,30
163538,30
163539,67.5
163540,32.5
163541,27.5
163542,19
163543,19
163544,19
163545,27.5
163546,37.5
163547,12.5
163548,12.5
163549,77.5
163550,55
163551,55
163552,55
163553,42.5
163554,115
163555,47.5
163556,47.5
163557,22.5
163558,27.5
163559,77.5
163560,62.5
163561,47.5
163562,37.5
163563,17.5
163564,27.5
163565,27.5
163566,27.5
163567,27.5
163568,65
163569,55
163570,75
163571,305
163572,42.5
163573,65
163574,45
163575,32.5
163576,425
163577,425
163578,27.5
163579,275
163580,27.5
163581,135
163582,115
163583,95
163584,275
163585,205
163586,85
163587,115
163588,115
163589,115
163590,155
163591,75
163592,37.5
163593,145
163594,115
163595,77.5
163596,45
163597,75
163598,125
163599,75
163600,115
163601,345
163602,77.5
163603,97.5
163604,95
163605,115
163606,35
163607,237.5
163608,287.5
163609,222.5
163610,227.5
163611,247.5
163612,47.5
163613,47.5
163614,37.5
163615,37.5
163616,37.5
163617,37.5
163618,31
163619,31
163620,52.5
163621,32.5
163622,27.5
163623,19
163624,19
163625,19
163626,25
163627,32.5
163628,12.5
163629,12.5
163630,77.5
163631,55
163632,55
163633,55
163634,47.5
163635,97.5
163636,55
163637,47.5
163638,22.5
163639,27.5
163640,82.5
163641,65
163642,37.5
163643,15
163644,22.5
163645,22.5
163646,22.5
163647,22.5
163648,65
163649,55
163650,65
163651,255
163652,42.5
163653,65
163654,42.5
163655,32.5
163656,425
163657,425
163658,27.5
163659,275
163660,22.5
163661,135
163662,115
163663,95
163664,275
163665,215
163666,85
163667,115
163668,125
163669,135
163670,185
163671,75
163672,37.5
163673,115
163674,65
163675,42.5
163676,85
163677,75
163678,125
163679,345
163680,77.5
163681,77.5
163682,97.5
163683,115
163684,35
163685,555
163686,255
163687,285
163688,222.5
163689,227.5
163690,247.5
163691,47.5
163692,47.5
163693,37.5
163694,42.5
163695,42.5
163696,37.5
163697,29
163698,29
163699,52.5
163700,32.5
163701,22.5
163702,22.5
163703,22.5
163704,27.5
163705,32.5
163706,17.5
163707,17.5
163708,77.5
163709,135
163710,55
163711,55
163712,55
163713,77.5
163714,47.5
163715,105
163716,42.5
163717,105
163718,135
163719,47.5
163720,22.5
163721,27.5
163722,77.5
163723,47.5
163724,37.5
163725,17.5
163726,22.5
163727,22.5
163728,22.5
163729,22.5
163730,65
163731,47.5
163732,75
163733,255
163734,42.5
163735,65
163736,45
163737,32.5
163738,425
163739,425
163740,22.5
163741,275
163742,22.5
163743,135
163744,115
163745,95
163746,275
163747,215
163748,85
163749,115
163750,125
163751,135
163752,175
163753,75
163754,37.5
163755,115
163756,77.5
163757,42.5
163758,75
163759,115
163760,77.5
163761,125
163762,345
163763,97.5
163764,97.5
163765,97.5
163766,115
163767,35
163768,455
163769,255
163770,287.5
163771,222.5
163772,227.5
163773,247.5
163774,47.5
163775,47.5
163776,37.5
163777,37.5
163778,37.5
163779,37.5
163780,29
163781,29
163782,51
163783,32.5
163784,27.5
163785,19
163786,19
163787,27.5
163788,32.5
163789,17.5
163790,17.5
163791,55
163792,55
163793,55
163794,37.5
163795,37.5
163796,37.5
163797,97.5
163798,37.5
163799,97.5
163800,105
163801,47.5
163802,22.5
163803,27.5
163804,105
163805,42.5
163806,37.5
163807,17.5
163808,22.5
163809,22.5
163810,22.5
163811,22.5
163812,65
163813,45
163814,77.5
163815,255
163816,42.5
163817,65
163818,45
163819,27.5
163820,425
163821,425
163822,22.5
163823,275
163824,22.5
163825,135
163826,95
163827,95
163828,275
163829,205
163830,85
163831,115
163832,115
163833,145
163834,175
163835,75
163836,37.5
163837,115
163838,75
163839,32.5
163840,75
163841,125
163842,65
163843,125
163844,345
163845,77.5
163846,77.5
163847,97.5
163848,115
163849,45
163850,555
163851,255
163852,287.5
163853,222.5
163854,227.5
163855,247.5
163856,47.5
163857,47.5
163858,37.5
163859,37.5
163860,37.5
163861,37.5
163862,29
163863,29
163864,49
163865,32.5
163866,27.5
163867,19
163868,19
163869,27.5
163870,32.5
163871,17.5
163872,17.5
163873,55
163874,55
163875,115
163876,55
163877,42.5
163878,42.5
163879,37.5
163880,97.5
163881,37.5
163882,97.5
163883,97.5
163884,47.5
163885,22.5
163886,27.5
163887,97.5
163888,42.5
163889,37.5
163890,17.5
163891,22.5
163892,22.5
163893,22.5
163894,22.5
163895,67.5
163896,37.5
163897,75
163898,255
163899,42.5
163900,65
163901,45
163902,32.5
163903,425
163904,425
163905,22.5
163906,275
163907,22.5
163908,135
163909,115
163910,95
163911,275
163912,215
163913,85
163914,115
163915,125
163916,135
163917,185
163918,75
163919,37.5
163920,115
163921,67.5
163922,32.5
163923,75
163924,115
163925,72.5
163926,125
163927,345
163928,75
163929,75
163930,75
163931,125
163932,55
163933,475
163934,260
163935,287.5
163936,222.5
163937,227.5
163938,247.5
163939,47.5
163940,47.5
163941,37.5
163942,47.5
163943,37.5
163944,37.5
163945,31
163946,31
163947,45
163948,32.5
163949,27.5
163950,19
163951,19
163952,32.5
163953,37.5
163954,17.5
163955,17.5
163956,55
163957,55
163958,135
163959,55
163960,47.5
163961,47.5
163962,37.5
163963,97.5
163964,42.5
163965,97.5
163966,97.5
163967,47.5
163968,22.5
163969,27.5
163970,105
163971,47.5
163972,37.5
163973,17.5
163974,22.5
163975,22.5
163976,22.5
163977,22.5
163978,55
163979,42.5
163980,85
163981,255
163982,45
163983,65
163984,45
163985,32.5
163986,425
163987,425
163988,22.5
163989,275
163990,22.5
163991,135
163992,115
163993,95
163994,275
163995,215
163996,85
163997,115
163998,145
163999,190
164000,75
164001,37.5
164002,115
164003,67.5
164004,35
164005,75
164006,135
164007,75
164008,125
164009,345
164010,85
164011,85
164012,97.5
164013,125
164014,55
164015,475
164016,255
164017,287.5
164018,222.5
164019,227.5
164020,247.5
164021,47.5
164022,47.5
164023,52.5
164024,65
164025,62.5
164026,62.5
164027,34
164028,34
164029,46.5
164030,32.5
164031,27.5
164032,19
164033,19
164034,32.5
164035,37.5
164036,17.5
164037,17.5
164038,55
164039,52.5
164040,135
164041,55
164042,55
164043,55
164044,37.5
164045,115
164046,42.5
164047,115
164048,97.5
164049,47.5
164050,22.5
164051,27.5
164052,115
164053,55
164054,37.5
164055,22.5
164056,22.5
164057,22.5
164058,22.5
164059,22.5
164060,65
164061,47.5
164062,85
164063,255
164064,47.5
164065,65
164066,45
164067,32.5
164068,425
164069,425
164070,22.5
164071,275
